GSM1358650	GSM1358651	GSM1358652	GSM1358653	GSM1358654	GSM1358655	GSM1358656	GSM1358657	GSM1358658	GSM1358659	GSM1358660	GSM1358661	GSM1358662	GSM1358663	GSM1358664
AF257318	48.87630505	167.8298809	315.6850486	1739.171437	15.29810231	16.99703948	2343.664433	1757.961889	1780.225757	434.2733073	1069.553262	886.3767461	511.4390709	841.9171923	923.1691344
AF258341	4799.293938	2995.395401	2044.069847	6132.841242	2256.261484	1915.553903	3115.244051	3540.064163	1403.475542	533.2514776	983.8532346	671.8854869	76.9228375	73.95892006	2111.189945
AF258449	68.75920416	1253.219265	1636.066254	1473.951356	3932.865399	908.7555541	7616.371916	511.8140706	4346.812927	2567.493086	3512.916579	4810.040174	3538.654275	1239.076109	2662.062886
AF258450	524.790615	1221.381526	2267.260076	1646.41341	3716.87495	1111.121667	8540.170568	579.9994899	3472.417141	2299.573412	3649.978882	4336.659444	3554.947309	1219.966218	2329.718689
AF258551	4073.600174	3102.780737	6150.628995	2487.320147	2243.737578	4231.400118	1148.258214	1936.43725	652.5000691	3652.285736	597.8771196	1813.615066	4740.149444	2818.644628	1233.789812
AF258559	1395.035918	4015.720118	2515.279914	3494.61877	3163.677871	3492.669893	5054.273714	3267.924444	3310.220174	2162.611176	3361.132028	3491.615455	1764.880361	4285.820511	5369.928658
AF258561	4258.091635	6036.224725	4888.375961	11411.33832	8871.72877	4656.521916	6146.442702	12240.62765	10190.29405	5596.725174	4961.210118	4903.903489	4125.406747	7013.36259	6556.985511
AF258565	510.0855059	352.6437683	44.85458033	829.2663671	52.10388786	44.91688386	233.0423598	210.6170878	145.3851544	41.48622663	29.44372013	75.00590423	166.2682173	140.1210264	112.1081108
AF258566	1050.715773	673.8121937	3839.65832	927.8345969	493.712231	578.7249771	586.4377558	362.9654016	1185.721614	1821.120369	2667.578164	1133.972848	3651.113377	1913.540615	611.2513475
AF258572	854.4237578	1555.440855	1623.605636	1029.481374	783.1953991	498.1194547	446.6396539	2383.190485	2247.255527	3311.448208	3926.579556	1765.443723	3022.826637	716.906591	1806.342285
AF258573	4446.087927	228.5872897	455.9232465	1426.065515	663.8843864	2642.178742	568.7319784	488.4629498	426.4262711	879.2808249	182.2061829	76.5194851	209.0459582	437.7004604	1146.340449
AF258575	173.3223828	165.0277723	59.52961415	181.5977707	305.5403388	64.85154205	222.924498	241.8161923	24.75963393	231.7436105	113.5319549	62.21225894	174.6718024	37.09194775	45.13500486
AF258577	2192.446223	594.5533213	185.1132464	1414.733996	977.6916041	918.998415	632.2589817	490.686557	395.1566341	442.8981722	62.42867728	142.4963876	162.097433	206.1903867	695.1398519
AF258580	250.9842559	580.6090088	89.79739682	1283.527767	531.8972058	1902.733612	1091.041325	931.774055	909.9252817	342.5465832	274.8157384	723.8616228	164.98594	136.0990824	886.4127573
AF258583	1417.470639	290.6891833	629.0522952	1432.66197	459.2841439	139.2573797	1397.454824	820.7731759	325.3040086	521.0813914	505.7081398	652.7340703	312.7270435	603.2217691	634.465628
AF258584	478.825445	259.5622967	53.07012435	367.96332	135.1822968	597.5735074	616.1266628	1033.089718	430.394222	280.5521238	71.77295336	545.5569857	130.6976175	169.8497194	681.9667244
AF258585	357.2885296	402.7582526	1786.262603	98.01562792	399.4617809	169.9617011	27.60587314	92.67745038	333.677621	1486.023493	1094.285418	1397.085723	1534.964241	950.0017079	34.74433869
AF259965	55.8004529	351.3047216	268.6803838	74.19981804	122.1800973	111.4544281	58.59141219	31.9901084	150.8068792	1057.762911	831.8312783	496.7472118	244.8861958	1237.198372	308.7251765
AF259970	170.9298613	242.8146906	983.7281063	227.4670225	76.85318672	207.6682485	54.46457146	69.60147685	93.98544926	1302.2955	1011.452096	665.2202502	155.0605295	271.4049017	227.8242478
AF259971	107.613527	277.217836	889.0767422	158.7249506	210.0616079	163.8800469	53.69540352	29.92960854	142.4449091	1413.20151	1656.902857	530.0398332	170.321274	506.3709072	28.76821871
AF260237	1567.328533	123.5796878	86.46768554	35.97014429	355.4961341	38.67301859	90.88909076	69.12172774	38.46743591	211.434513	356.6260959	16.86608505	271.186613	189.7709791	144.1426009
AF260262	334.6245558	1971.811525	592.2522109	2467.835424	724.1056231	40.37381684	2387.707766	2618.801007	2222.247076	2200.575313	900.9507144	1027.32537	1610.196946	428.5674803	2320.465775
AF262322	2189.719463	766.6594791	410.0892895	2323.753783	54.81596032	624.2444772	1908.240276	1646.065624	1016.096585	1060.076308	859.4199465	518.0586232	76.03040215	713.3001855	1719.82031
AF262323	570.5660606	2590.834913	1579.972691	3049.578659	2905.435742	941.5273592	3799.558714	2796.360194	1896.128825	1540.630004	595.2021093	1067.389004	309.1752486	794.6955481	2930.570123
AF262403	939.6842547	1350.975453	1013.821401	1929.603178	3256.695736	1505.852874	2499.959273	3158.758995	2030.653819	884.9714526	840.8871426	1644.596803	774.2177714	1101.796046	2218.439145
AF263293	62.00705188	85.52443926	22.73634238	37.15161296	74.97829655	128.8544515	47.6992367	104.2233898	26.16166173	118.5054621	13.34027658	40.07757827	42.18611909	369.2020317	45.9672698
AF263523	2101.256828	272.7752523	2840.528894	4742.821467	4440.904332	2075.707915	2632.901446	2954.759279	2036.925679	2070.184559	322.5549064	1399.189295	413.2321469	2234.170927	4892.932365
AF264626	123.0093555	225.8603138	520.0739852	75.52800684	69.25091612	1119.934687	25.2337709	15.14458836	232.5523955	124.159242	185.1474926	129.7564947	1128.157396	188.526453	35.54619168
AF264780	879.19656	1385.704977	802.7477559	2404.231448	2252.440576	2239.799317	1625.161225	2385.092163	2133.281472	2634.732455	1212.925485	1756.768685	349.5084288	1075.077952	2722.169261
AF266283	119.1189586	98.56078462	439.9812288	1025.811063	1532.047788	1169.423353	1982.218177	1724.956179	1320.76573	232.7995345	425.9226973	812.8061298	244.8861958	1677.10546	633.9766121
AF267861	7472.508545	7857.610006	7678.485287	7247.324837	10981.03113	8293.459332	11486.51551	7692.41877	9809.898658	11123.10748	7475.479893	10029.73225	12550.20607	9290.575624	7629.030006
AF268387	25.0110654	17.89276319	17.01929298	41.16177984	299.8615589	173.4106431	32.01247746	132.8746453	48.53646945	59.86248398	13.28900598	31.72488622	20.35245971	775.7074244	14.95004697
AF268421	935.4521696	5297.644837	7450.504051	262.8613458	4675.090792	5323.941691	127.9869188	958.6837333	4204.110455	6011.91068	4703.481129	5423.500624	11132.13259	5915.292702	1044.75912
AF268613	579.1999965	739.2725991	3115.671804	1644.156118	255.9989511	786.6836358	1459.270301	688.5107542	780.2140791	2770.777784	3686.919444	1796.086953	3026.474614	1142.512118	561.8086133
AF268617	310.7258638	697.9867766	2919.395629	1540.77434	332.9890064	1390.999943	1144.516417	405.6794398	528.5562973	2925.424954	2254.488923	1880.295061	2562.690395	981.1111303	275.0208015
AF268691	820.449475	3829.333433	1669.942408	2286.523745	1353.501472	142.5363542	984.1891249	645.4961723	350.4514295	1399.387216	991.6248113	2021.412001	1883.631342	943.6438604	1577.395787
AF268913	274.7211264	2994.643716	1209.108419	2881.654845	4423.276017	5846.185399	3221.37495	3469.115511	2969.828323	2626.040946	3201.117759	2981.217087	415.3804005	1559.951616	2450.23177
AF269162	592.7487405	83.39628895	815.4901538	166.5931832	235.504777	493.101398	103.5141145	95.67205063	286.321745	329.0808954	299.3613342	352.2468289	962.9606385	343.263583	131.2684037
AF269287	21.19613294	82.39453807	64.81707159	37.74368771	25.54248341	111.4544281	35.19482973	47.75734017	44.86477957	288.1315955	13.39181506	45.74779042	49.72289539	62.77792133	414.0187266
AF269288	613.7399007	3731.846073	1576.622844	3855.074893	3683.571691	86.600459	1520.046761	151.0829826	962.4132458	1696.643179	3652.041579	840.3277549	2603.161922	860.8079972	346.3042414
AF271775	1649.619225	559.7369283	69.57740079	149.5585692	607.1990832	299.7919184	96.82716897	317.6229026	507.3344055	458.4172815	768.5214065	433.6737746	95.05259721	469.0485358	20.61844002
AF271776	13684.63147	11459.18911	9814.738995	5634.808208	11267.06956	14884.97551	6348.849556	12942.45551	11302.4509	13021.91326	7817.781129	9712.576186	16520.29967	10947.94978	11287.13956
AF272348	14.9413649	117.5158562	19.22397713	21.04641799	40.19893476	344.7544882	12.72477407	92.67745038	20.32892623	12.2705465	10.23064188	12.84245744	33.96498982	27.98370259	194.686008
AF273049	62.00705188	166.4448826	31.45608282	446.6804405	386.1263243	36.23338824	853.3834115	1132.64667	1331.661578	134.4987194	22.90720092	153.7126875	26.95394557	399.8074977	371.9840134
AF273055	3954.991916	26.30387843	179.9716556	1710.045374	70.19681705	597.5735074	2436.988109	1532.857758	1701.718497	183.431767	285.5275215	1264.253298	67.53551559	256.0391196	687.6586216
AF274938	12.30982381	15.91854835	850.3989809	245.363516	13.15625743	75.02247518	807.0078244	1059.805799	718.500534	238.5151709	831.8312783	185.5863847	1232.800425	470.8070843	849.523672
AF274942	19.21219056	10.95250639	56.65060895	131.9689449	212.6667023	1163.218869	197.119739	317.6229026	1542.420335	146.4586833	23.93598426	110.5929132	1017.817239	109.8035195	580.5253917
AF274944	43.86931386	200.0167947	212.5791398	58.55774732	125.5627232	184.9137391	14.07332669	49.26485586	17.63323786	261.9838338	20.87962342	38.02018237	130.6976175	30.00829011	26.52526193
AF274958	6025.251579	6387.46259	4864.830961	5140.384781	9719.244837	6893.212478	7130.181129	10239.69237	6972.489332	9126.909388	6023.018938	7288.455399	7926.14068	9549.034613	7105.129781
AF275684	1023.477908	434.7289512	716.2203812	127.6543666	562.9719044	341.660303	27.60587314	222.5081233	58.76754878	395.3449017	107.1093108	308.5572669	282.9102144	222.6397222	128.844958
AF276292	77.35286055	244.3215784	3539.724893	751.3201804	1408.97647	994.8253078	51.74225786	340.9631688	823.538037	2092.75616	1760.356595	391.7982332	1978.331645	571.0643977	245.9712583
AF276423	250.9842559	160.9643767	23.62282097	108.1087157	1094.005005	71.59787731	654.3306977	800.8608117	314.9079779	410.714121	52.65997904	365.7464102	179.2793741	96.60272429	508.3650099
AF276507	94.9767547	54.14996546	80.3644244	371.2096939	232.8696082	4972.139444	226.8474631	547.64344	506.5138452	571.9249933	494.5998096	277.1006768	191.3955181	271.4049017	175.7232087
AF276948	3272.208264	1230.69951	621.560906	2039.924242	1696.241443	735.8710933	2731.112066	2824.091593	3436.710736	1023.667792	1416.58191	3304.447871	1142.270826	656.1493659	1562.397461
AF277175	2554.076418	727.8859742	181.5802572	906.5015735	53.02418038	2827.337604	1393.106028	1699.658818	1019.561111	180.5383104	74.54194733	251.6633702	299.7790532	472.4818947	1925.651454
AF277177	2325.02636	580.6090088	25.29652018	212.8823367	115.3646651	39.52088958	1190.46023	1686.625854	352.7648379	63.6534929	15.80396948	42.67421418	68.27296451	283.9948594	775.5386708
AF277180	263.0668473	15.57427802	288.935116	1296.2457	53.02418038	4672.161017	3014.21776	2418.375935	1376.78349	214.711346	215.803535	508.1961306	603.6758648	1622.247459	1382.512026
AF277188	135.9318093	945.2227526	2687.490456	1269.698327	34.14837052	1766.303466	401.36258	220.6696356	436.9246413	1346.847043	343.5411351	508.1961306	3818.323826	1448.497118	599.6487828
AF277624	20.17220717	562.0094307	4215.365736	616.6052977	519.4006676	1010.011739	10.67446109	14.13134087	485.1060202	5120.547534	2847.216759	4001.217646	5780.502197	3093.860231	13.52136632
AF279778	2671.736307	1188.853966	2174.033656	736.7604766	1603.541404	1971.873773	590.0370295	556.1469166	237.4709046	609.1791511	385.3294769	543.4523882	1031.568854	877.4226333	540.6264679
AF279900	5637.681579	6459.640343	3090.105512	8056.280568	12365.18001	2278.785512	3727.511579	6161.583938	5896.694388	5380.102084	5561.489219	4773.507871	804.2076857	4219.537871	6616.520905
AF280111	904.3546847	294.9574061	91.0085767	12.59546123	16.06339405	22.09504724	17.77512936	10.73719604	25.00457875	19.43579243	63.85038434	13.52445284	122.4426999	123.0275526	13.07851952
AF280112	37.50948037	20.22117144	112.5170023	38.39066382	96.85745305	112.8930039	308.2518186	102.4734833	17.56411951	138.0803944	89.81058768	27.4492144	260.3669455	86.89810359	13.89800974
AF280113	30.06709971	18.33477937	1191.532715	135.2989132	28.85118	1380.025061	15.95222793	17.15553343	216.9639093	365.1444855	294.0270134	185.5863847	1998.571118	701.7543264	13.52136632
AF280547	84.82495976	27.24009505	161.1614315	66.22130518	129.1367496	560.9953253	25.58911268	15.39569107	24.25454443	80.19259223	96.18517564	101.6375868	141.6130395	16.86043822	244.3076761
AF281064	5783.683152	4835.958658	3667.152253	4856.317983	4512.453377	7375.334051	3783.064837	3263.361129	5073.309163	3746.839275	3127.180231	3889.96068	2403.284318	3205.226186	7288.455399
AF281070	2078.356515	348.3763185	494.8723824	1093.723751	800.5762904	133.1481688	1567.99525	761.1585165	247.7732572	1030.013286	220.8725606	665.2202502	188.2041677	230.7859744	486.6709403
AF281279	536.0237899	3774.720624	1621.386695	4055.544051	2979.774278	2497.854278	4987.362253	4942.8045	3348.090905	3234.779107	2306.346055	2545.77896	2661.418729	4110.69686	3441.526354
AF282245	989.1155788	684.1260499	209.0261832	946.7579388	2060.310747	419.0335044	1275.009528	2549.273001	3445.450624	484.211267	823.9446539	2899.263889	554.5844488	1216.230229	1034.534691
AF282262	334.6245558	71.38035064	439.9812288	105.2333985	370.769689	162.2887145	26.85068258	56.54607072	312.7547066	246.9216436	187.86016	108.7871069	62.29741594	148.5254289	90.82100486
AF282269	140.5355944	71.38035064	1276.172136	17.51871785	1638.597881	27.51546032	44.57641324	13.51348589	88.20656269	829.2352877	640.1196694	609.4485937	2173.65242	957.18479	13.69714384
AF282732	35.07832854	204.5061034	1010.920406	184.0206767	111.7712337	30.51282488	27.04142165	155.7187325	229.1750957	1835.964049	480.9607625	1230.419847	2211.908842	1216.230229	26.23591036
AF283671	3874.438995	4051.769669	2785.477106	6147.605624	2295.774398	2913.009225	2903.096135	3781.341354	4718.700736	2175.729233	2545.538848	2705.479155	897.0010318	1219.966218	3482.15068
AF283984	109.5281541	3618.473264	2136.671717	1484.097627	993.7774193	3213.355175	371.5087563	663.5202201	621.6475905	1060.076308	1098.889715	875.3721582	860.7759004	212.0159877	1338.486895
AF283986	1758.780774	1115.097187	1015.473129	287.698517	1039.259923	3094.575793	199.4707838	280.968108	349.5178662	1047.355375	454.6024581	440.9901248	625.8573708	917.3051933	1233.456646
AF284768	9701.955174	11886.56787	8186.464837	14275.25371	10401.71984	10122.23461	12556.08574	12876.14506	11250.55607	10002.51529	7385.718545	8666.446242	10192.77944	8158.848995	9960.934388
AF285439	325.7900446	6843.784725	5926.585174	1295.864584	400.7097884	2660.30564	64.9532121	1063.990406	2596.282266	6645.70804	2700.178708	2510.293744	8133.305624	4628.092983	1047.767844
AF285606	298.2369626	25.85766823	122.3045798	26.34282209	27.42428498	260.9086992	47.93128999	113.166395	15.57707317	20.76772601	24.82340572	32.69814222	103.9131243	21.42720568	24.45141458
AF285758	4043.832927	5012.280006	845.3379761	2782.487893	4078.3545	3776.388545	3319.275399	4362.190287	3089.455175	3686.846523	2303.769332	2948.363605	2114.047909	1383.769026	3643.821579
AF285785	1722.446733	2341.234397	1142.056858	2994.773491	322.8346973	333.7786344	1010.796208	1017.883756	843.0446952	684.1680053	631.0006036	946.9975163	153.7556686	551.1944873	1135.60374
AF286592	767.0571042	1145.039176	552.6105629	449.915089	901.1582922	1174.434093	797.0301228	592.4545549	614.7337094	984.8137785	531.5472506	708.1925692	1447.1689	1020.813438	1000.030591
AF286905	1587.097299	614.7122487	1648.240977	420.3619293	1200.605109	176.9043052	813.0957926	713.3726574	1021.566394	691.7827559	2391.511565	2099.757531	1534.964241	989.6666334	1116.252076
AF287265	1277.715361	182.012895	117.9808055	1390.656295	866.4025071	100.1298723	400.1936128	1450.907793	848.247834	59.86248398	71.77295336	256.3442314	122.4426999	622.1222926	635.0057349
AF288161	1162.341058	3135.759669	4889.43186	1549.377437	103.6774014	4024.877815	1564.062872	1367.71563	2521.083444	4757.913714	4496.114051	3712.054219	4863.936747	2854.568893	1475.889078
AF288397	117.1732499	61.06507042	32.86230215	11.45749215	231.5956107	102.8344506	108.3895427	32.90326413	148.8122583	51.75610636	77.32316978	84.55121207	98.75347994	62.18759855	28.42910002
AF288410	1877.324673	348.3763185	1168.650124	2824.325413	400.7097884	2511.992618	858.9433887	1339.749328	1470.895308	1742.825723	368.1622741	781.8590207	698.9222117	384.4473363	2003.666173
AF288573	467.0268018	1204.824822	483.362688	220.2498531	255.9989511	797.4789257	61.84549732	135.9557951	73.48779668	507.0862469	438.0207413	864.6696936	1071.823107	605.1796554	412.7795343
AF289495	81.74277025	76.30559824	18.1201704	258.3861927	1118.365899	52.77752957	445.4088517	518.6616904	154.845781	82.45174461	182.2061829	115.2454542	59.35089389	135.1344007	253.1471138
AF289552	807.1943372	603.2116006	209.0261832	228.1828163	244.0699121	535.2634001	62.11663813	129.2182768	47.10779823	879.2808249	252.4016732	102.5043166	594.3390654	1242.96346	107.0824362
AF289556	1852.123315	349.887437	421.1456332	602.3974554	2481.40252	47.88872955	1587.680887	1809.768165	2507.915212	15.5963223	231.3033075	89.90380056	1029.108566	85.42531528	2204.040037
AF289559	1777.017431	1726.069407	1403.573014	1146.535899	704.1452017	529.1019995	355.7340447	73.64182471	358.1594677	1237.959935	496.7386731	920.9197716	776.7836987	888.6589875	475.4376566
AF289560	239.8379584	73.40966293	77.76942437	1607.691727	107.1873012	6200.834051	1013.001951	901.7919626	379.6314727	757.6920158	249.4291616	71.44232881	70.34588797	605.1796554	213.5937394
AF289562	307.754816	258.0540758	170.2811641	52.58161164	144.9991904	131.6670792	808.1634215	615.4888733	55.73826206	222.8432324	253.9887645	122.9368538	87.21696667	65.88125157	69.41350067
AF289565	2306.346055	761.4028574	1100.45744	769.4985734	1059.927263	1979.090178	284.557393	522.5649903	26.30275911	113.5449184	73.13276018	91.40223924	147.7465694	176.2444013	264.7469999
